X,Y,OBJECTID,Business_Category,Business_Name,Address,City,Zip
-13200750.2914106,4085820.79918261,2969,Public Eating,INTERNATIONAL COFFEE & TEA LLC,27630 The Old Road,Valencia,91355
-13143595.8153827,4048967.60898484,2970,Public Eating,International Coffee & Tea LLC,3770 E Foothill Boulevard,Pasadena,91107
-13173432.0484467,4020541.81446183,2971,Public Eating,Isabel's Bakery & Cafe,3740 W 107th Street,Inglewood,90303
-13123583.8557288,4027761.7243073,2972,Public Eating,Ishi sushi group inc,18888 Labin Court,Rowland Heights,91748
-13175052.5044647,4027277.47406645,2973,Public Eating,ISIB INC,4448 W Slauson Avenue,Los Angeles,90043
-13166846.3915098,4017144.86565415,2974,Public Eating,Islands Best Youth Football,340 W 131st Street,Los Angeles,90061
-13198708.9879448,4087741.55625319,2975,Public Eating,"Italia Bakery & Deli Santa Clarita, Inc.",27674 Newhall Ranch Road,Valencia,91355
-13196195.8046346,4079792.24764033,2976,Public Eating,IT'S BOBA TIME SANTA CLARITA  ,23426   LYONS AVE      ,Newhall,91321
-13192533.7098594,4088496.87467972,2977,Public Eating,J&K Corporation,27667 Bouquet Canyon Road,Santa Clarita,91350
-13188561.6378148,4084807.59857281,2978,Public Eating,Jacil Enterprises Inc,19435 Soledad Canyon Road,Canyon Country,91351
-13163564.3843635,4025468.25548935,2979,Public Eating,Jack in the Box,1355 E Florence Avenue,Los Angeles,90001
-13187658.1809472,4084812.89188932,2980,Public Eating,JACK IN THE BOX #187          ,18955  W SOLEDAD CANYON RD  ,Santa Clarita,91351
-13187658.1809472,4084812.89188932,2981,Public Eating,JACK IN THE BOX #187,18955 Soledad Canyon Road,Canyon Country,91351
-13195411.8796263,4086453.32588063,2982,Public Eating,JACK IN THE BOX #3344         ,26547   BOUQUET CANYON RD  ,Saugus,91350
-13195411.8796263,4086453.32588063,2983,Public Eating,JACK IN THE BOX #3344,26547 Bouquet Canyon Road,Santa Clarita,91350
-13186733.8453439,4083152.22235982,2984,Public Eating,JACK IN THE BOX #3595         ,18525   VIA PRINCESSA    ,Santa Clarita,91387
-13186733.8453439,4083152.22235982,2985,Public Eating,JACK IN THE BOX #3595,18525 Via Princessa ,Canyon Country,91387
-13199703.4607289,4088288.6044759,2986,Public Eating,JACK IN THE BOX #5319         ,28083   NEWHALL RANCH RD  ,VALENCIA               ,91355
-13199703.4607289,4088288.6044759,2987,Public Eating,JACK IN THE BOX #5319,28083 Newhall Ranch Road,Valencia,91355
-13172076.6295383,4013770.63982001,2988,Public Eating,Jai guru inc,15711 Crenshaw Boulevard,Gardena,90249
-13188501.0099397,4084639.48615253,2989,Public Eating,JAMBA JUICE 1347              ,19382   SOLEDAD CYN RD   ,Canyon Country,91351
-13124746.597549,4027901.63098247,2990,Public Eating,Japanese Food Inc,1380 Fullerton Road,Rowland Heights,91748
-13184859.8927548,4034016.11171051,2991,Public Eating,Japanese Food Inc,2130 S Sawtelle Boulevard,Los Angeles,90025
-13200039.2337356,4088161.3868031,2992,Public Eating,JAVAPOUR DISTRIBUTING,28261 Newhall Ranch Road,Valencia,91355
-13200039.2337356,4088161.3868031,2993,Public Eating,JAVAPOUR DISTRIBUTING LLC,28261 Newhall Ranch Road,Valencia,91355
-13165237.8342684,4013610.11635817,2994,Public Eating,JAY BEES BAR-B-QUE            ,15911   AVALON BLVD     ,GARDENA                ,90247
-13193079.5576107,4078888.92433064,2995,Public Eating,JDL Enterprises Inc,23758 Newhall Avenue,Newhall,91321
-13195355.4937725,4086510.99868216,2996,Public Eating,JDL Enterprises Inc,26570 Bouquet Canyon Road,Santa Clarita,91350
-13187429.9027392,4083321.39114673,2997,Public Eating,"JDML,LLC",26940 Sierra Highway,Newhall,91321
-13128282.8033243,4027810.38153469,2998,Public Eating,JG Food Services LLC,1631 S Azusa Avenue,Hacienda Heights,91745
-13125254.7360867,4027088.76078493,2999,Public Eating,JIN SHENG INC,1741 Fullerton Road,Rowland Heights,91748
-13123299.9860326,4028409.96502577,3000,Public Eating,Jinsol Gukbap Rowland Heights Inc,1015 S Nogales Street,Rowland Heights,91748
-13123529.575901,4027841.41022427,3001,Public Eating,"JiuDing International, Inc.",18938 Labin Court,Rowland Heights,91748
-13185678.5517815,4055907.38325839,3002,Public Eating,JJ OTTO SUSHI INC,7205 N Van Nuys Boulevard,Van Nuys,91405
,,3003,Public Eating,"JJC Foods, LLC",24541 Copper Hill Drive,Valencia,91354
-13128108.7120422,4027622.57833164,3004,Public Eating,"John & 3 Sisters, LLC.",1673 S Azusa Avenue,Hacienda Heights,91745
-13212106.6595957,4033606.35360003,3005,Public Eating,John's Garden,3835 Cross Creek Road,Malibu,90265
-13157242.9220698,4014966.11489932,3006,Public Eating,Jose Montes,15019 S Atlantic Boulevard,Rancho Dominguez,90221
-13156818.9319132,4033611.39313054,3007,Public Eating,"JOSLU FOODS, INC",3580 E 1st Street,Los Angeles,90063
-13125403.6846092,4027221.58278373,3008,Public Eating,JTG Global Inc.,18180 Colima Road,Rowland Heights,91748
-13133344.4901203,4033798.24745564,3009,Public Eating,Juan Amaya Inc,14350 Valley Boulevard,La Puente,91746
-13209079.7981814,4034116.53302415,3010,Public Eating,julianna LLC,22235 Pacific Coast Highway,Malibu,90265
-13143841.210723,4048550.57188275,3011,Public Eating,JYM Enterprises Inc,30 N Rosemead Boulevard,Pasadena,91107
-13144606.8576642,4034043.17090382,3012,Public Eating,JYM Enterprises Inc,820 N San Gabriel Boulevard,Rosemead,91770
-13168681.2775525,4000715.63160465,3013,Public Eating,k & a foods inc,1111 W Pacific Coast Highway,Harbor City,90710
-13156169.3557842,4057336.05496456,3014,Public Eating,K & P VENTURES LLC.,5365 Godbey Drive,La Canada Flintridge,91011
-13168605.9068716,4006238.79587763,3015,Public Eating,"K2 Brands, Inc.",1125 W Carson Street,Torrance,90502
-13188489.7575081,4084757.96286867,3016,Public Eating,KAATS INC,19401 Soledad Canyon Road,Canyon Country,91351
-13197657.7826029,4086837.01252656,3017,Public Eating,Kabuki Valencia Inc,24045 Newhall Ranch Road,Valencia,91355
-13162508.1990361,4025382.25480395,3018,Public Eating,Kanibal Restaurant,1774 E Florence Avenue,Los Angeles,90001
-13187158.1569018,4084616.8229292,3019,Public Eating,KAP Group Inc,18742 Soledad Canyon Road,Canyon Country,91351
-13121304.8265165,4026970.20118574,3020,Public Eating,Kawaii Boba Teahouse Rowland Inc,19764 Colima Road,Rowland Heights,91748
-13121304.8265165,4026970.20118574,3021,Public Eating,"Kawaii Boba Teahouse, Inc.",19764 Colima Road,Rowland Heights,91748
-13123345.3368963,4027266.19345507,3022,Public Eating,KC sweet bakery cafe,1606 Nogales Street,Rowland Heights,91748
,,3023,Public Eating,K-cork Inc,13723 Fiji Way,Marina Del Rey,90292
-13186512.6891045,4084939.6238469,3024,Public Eating,KEBAB GRILL                   ,18517   SOLEDAD CYN RD   ,Santa Clarita,91351
-13152985.6564061,4032563.18372111,3025,Public Eating,Kennedy Hall,451 S Atlantic Boulevard,Los Angeles,90022
-13186606.3945736,4026573.9973077,3026,Public Eating,KILLER SHRIMP MARINA  DEL REY ,4211   ADMIRALTY WAY    ,MARINA DEL REY         ,90292
-13186606.3945736,4026573.9973077,3027,Public Eating,KILLER SHRIMP MARINA  DEL REY,4211 Admiralty Way,Marina Del Rey,90292
-13156717.6690026,4033664.27388239,3028,Public Eating,kismet coffee,3609 E 1st Street,Los Angeles,90063
-13138682.0002961,4018913.85929691,3029,Public Eating,KK DONUTS,14314 Telegraph Road,Whittier,90604
-13165205.187093,4014796.97963436,3030,Public Eating,Knotty Pine,15018 S Avalon Boulevard,Gardena,90248
-13173490.0648076,4040032.48159916,3031,Public Eating,Koast Restaurant LLC,6623 W Melrose Avenue,Los Angeles,90038
-13121547.8861918,4026992.13526843,3032,Public Eating,KOPAN SUSHI & RAMEN           ,19705   COLIMA ROAD     ,Rowland Heights,91748
-13121547.8861918,4026992.13526843,3033,Public Eating,KOPAN SUSHI & RAMEN,19705 COLIMA Road,Rowland Heights,91748
-13186312.5752122,4084830.17887177,3034,Public Eating,"Korean Cuisine Dynasty, Inc.",27586 Sierra Highway,Canyon Country,91351
-13164444.1267852,4032392.83219116,3035,Public Eating,K-Pop Food,1939 S San Pedro Street,Los Angeles,90011
-13123498.5682557,4028198.69315076,3036,Public Eating,KW Rowland Heights LLC,18908 Gale Avenue,Rowland Heights,91748
-13162288.3038744,4018786.14916503,3037,Public Eating,KYC2 INC,11810 Wilmington Avenue,Los Angeles,90059
-13125233.3762604,4027165.63885831,3038,Public Eating,"Kyochon USA, Inc.",1715 Fullerton Road,Rowland Heights,91748
-13163495.8751834,4026490.79208194,3039,Public Eating,L.A. CRAZY CRAB INC.,1415 E Gage Avenue,Los Angeles,90001
-13192555.2999046,4088554.79914229,3040,Public Eating,La Anibesa D Gelilah Ent. Corp.,27653 Bouquet Canyon Road,Santa Clarita,91350
-13152783.6353758,4033181.61122617,3041,Public Eating,La Azteca Tortilleria No. 2 LLC,287 S Atlantic ,Los Angeles,90022
-13152788.8099276,4033201.11895729,3042,Public Eating,La Azteca Tortilleria No2,269 S Atlantic Boulevard,Los Angeles,90022
-13155368.7776702,4034222.38456266,3043,Public Eating,"La Blanquita Tortilleria, Inc",4136 E Cesar E Chavez Avenue,Los Angeles,90063
-13154285.9179405,4093354.9627584,3044,Public Eating,LA CABANA RESTAURANT          ,2370   SOLEDAD CYN RD   ,Acton,93510
-13154285.9179405,4093354.9627584,3045,Public Eating,LA CABANA RESTAURANT,2370 Soledad Canyon Road,Acton,93510
-13195178.2464568,4090774.87774351,3046,Public Eating,LA COCINA BAR & GRILL         ,28022   SECO CYN RD     ,Saugus,91390
-13163495.8751834,4026490.79208194,3047,Public Eating,LA CRAZY CRAB                 ,1415   E GAGE AVE      ,Los Angeles,90001
-13154231.0320048,4034270.24921048,3048,Public Eating,La Ela Co inc,4617 Cesar E Chavez Avenue,Los Angeles,90022
-13192713.9530908,4088388.01428765,3049,Public Eating,LA ESMERALDA                  ,27600   BOUQUET CYN RD   ,Saugus,91350
-13192713.9530908,4088388.01428765,3050,Public Eating,LA ESMERALDA,27600 BOUQUET CANYON Road,Saugus,91350
-13138853.484605,4018499.28644832,3051,Public Eating,LA FUENTE MARISCOS RESTAURANT,14223 Leffingwell Road,Whittier,90604
-13156452.0218363,4033662.51599176,3052,Public Eating,"LA IMPERIAL TORTILLERIA, INC. ",3717   E 1ST ST       ,Los Angeles,90063
-13204902.0204074,4095371.58480253,3053,Public Eating,"LA INDIAN CUISINE ,INC",31703 Castaic Road,Castaic,91384
-13140941.6951471,4018827.76292024,3054,Public Eating,La investments & management LLC,13344 Meyer Road,Whittier,90605
-13175101.7879695,4027240.54868111,3055,Public Eating,LA Louisanne Inc.,5812 Overhill Drive,Los Angeles,90043
-13132169.5772393,4028369.89881259,3056,Public Eating,La Michoacán Hacienda,2025 S Hacienda Boulevard,Hacienda Heights,91745
-13156826.9372787,4034219.88752805,3057,Public Eating,La Michoacana Ice Cream Natural,3478 E Cesar E Chavez Avenue,Los Angeles,90063
-13156527.7924719,4031315.77065084,3058,Public Eating,LA PALAPA SINALONSE           ,4060   E OLYMPIC BLVD    ,Los Angeles,90023
-13152049.9096929,4032532.35011083,3059,Public Eating,LA PIZZA AND MEDITERRANEAN KITCHEN,5616 E Beverly Boulevard,Los Angeles,90022
-13174987.8504424,4020526.49565816,3060,Public Eating,LA PIZZA MAR INC,10731 Hawthorne Boulevard,Inglewood,90304
-13143515.9645443,4023969.54476934,3061,Public Eating,La Puntilla Mariscos Inc,8536 Norwalk Boulevard,Whittier,90606
-13156662.7804876,4034269.75427614,3062,Public Eating,LA RONDA RESTAURANT,3531 E Cesar E Chavez Avenue,Los Angeles,90063
-13152998.2459139,4032501.34652269,3063,Public Eating,La Rondalla Night Club,469 S Atlantic Boulevard,Los Angeles,90022
-13172076.1108575,4014239.85045729,3064,Public Eating,LA VILLA MEXICAN FOODS        ,15333   CRENSHAW BLVD    ,GARDENA                ,90248
-13227322.9114207,4047440.12750634,3065,Public Eating,LakesideSpiritsLLC,32123 Lindero Canyon Road,Westlake Village,91361
-13152787.5748093,4033174.53404602,3066,Public Eating,Laksh Enterprises Inc,289 S Atlantic ,Los Angeles,90022
-13125095.2027804,4027248.6211101,3067,Public Eating,"Lam's Cafe, Inc.",18353 Colima Road,Rowland Heights,91748
,,3068,Public Eating,LANDON & GENE INC,1744 B S Nogales Street,Rowland Heights,91748
-13125106.5877293,4027249.34164843,3069,Public Eating,LANN1922 LLC,18347 Colima Road,Rowland Heights,91748
-13163248.6631688,4024395.14776824,3070,Public Eating,"Larios, Maricela",7900 Compton Avenue,Los Angeles,90001
-13163249.5922256,4025061.78054826,3071,Public Eating,Las Champas de Jesus Restaurant,7508 Compton Avenue,Los Angeles,90001
-13175158.144089,4020524.69921289,3072,Public Eating,Las Guatemaltecas,4453 Lennox Boulevard,Inglewood,90304
-13205353.5048414,4095456.98907955,3073,Public Eating,LAS ROCAS INC.,27923 SLOAN CANYON Road,CASTAIC,91384
-13200136.2014237,4052420.41826975,3074,Public Eating,Lava Kitchen LP,20435 W Hatteras Street,Woodland Hills,91367
-13175300.0981655,4097617.93953455,3075,Public Eating,Le Chene Inc,12625 Sierra Highway,Santa Clarita,91390
-13175300.0981655,4097617.93953455,3076,Public Eating,LE CHENE RESTAURANT           ,12625   SIERRA HWY     ,Saugus,91390
-13168988.4358523,4007640.44324624,3077,Public Eating,"LEE USA, LLC",20720 Normandie Avenue,Torrance,90502
-13168665.7228057,4006280.74054447,3078,Public Eating,LEE'S SANDWICHES              ,1145   W CARSON ST      ,Torrance,90502
-13151590.3249814,4031138.04164228,3079,Public Eating,LEGACY LLC,5959 3/4 Whittier Boulevard,Los Angeles,90022
-13131326.149916,4030102.23656059,3080,Public Eating,LEGEND HOT CHICKEN            ,15904   GALE AVE      ,Hacienda Heights,91745
-13187760.5341849,4064769.14073596,3081,Public Eating,Lena Brands LLC,10841 N Sepulveda Boulevard,San Fernando,91345
-13172963.7449533,4030920.10507554,3082,Public Eating,Leslie's New York Pizzeria,3860 S Crenshaw Boulevard,Los Angeles,90008
-13175949.3601504,4020335.59311074,3083,Public Eating,LFR restaurant group Inc,10903 S Inglewood Avenue,Inglewood,90304
-13154125.1132053,4034275.03765611,3084,Public Eating,Lilly's Cafe LLC,4645 Cesar E Chavez Avenue,Los Angeles,90022
-13225880.6160449,4031603.83093854,3085,Public Eating,Lilys Malibu Inc,29211 Heathercliff Road,Malibu,90265
-13196805.5494103,4079714.02350646,3086,Public Eating,LILY'S CAFE                   ,23700   LYONS AVE      ,Newhall,91321
-13196805.5494103,4079714.02350646,3087,Public Eating,LILY'S CAFE,23700 Lyons Avenue,Newhall,91321
-13170072.2923003,4020568.95270836,3088,Public Eating,"Little Caesar, Enterprises INC",10714 S Western Blvd ,Los Angeles,90047
-13120330.2078932,4043091.83669865,3089,Public Eating,LITTLE DRAGON TAKE OUT        ,20056  E ARROW HIGHWAY    ,COVINA                 ,91724
-13120330.2078932,4043091.83669865,3090,Public Eating,LITTLE DRAGON TAKE OUT,20056 E Arrow Highway,Covina,91724
-13188424.3097908,4088799.63189873,3091,Public Eating,LMKA Enterprises LLC,19345 Plum Canyon Road,Santa Clarita,91350
-13169897.9286599,4017617.79556761,3092,Public Eating,Loaded cafe Gardena Inc,1713 W El Segundo Boulevard,Gardena,90249
-13123345.3602647,4027244.93182249,3093,Public Eating,Lobster Palace Restaurant Inc.,1616 Nogales Street,Rowland Heights,91748
-13131326.149916,4030102.23656059,3094,Public Eating,LOHA MARU INC,15904 E Gale Avenue,Hacienda Heights,91745
-13195925.9081088,4084113.55905754,3095,Public Eating,Lonn Inc,25845 Railroad Avenue,Santa Clarita,91350
-13138891.5674252,4017704.17244306,3096,Public Eating,Lopgal,14215 Imperial Highway,La Mirada,90638
-13154488.5994773,4039109.90314099,3097,Public Eating,Los Dorados LLC,5373 E Alhambra Avenue,Los Angeles,90032
-13120876.2379102,4031211.11035307,3098,Public Eating,Los frijolitos,309 La Ballen Drive,Walnut,91789
-13134181.7991785,4031907.39592082,3099,Public Eating,LOS FRIJOLITOS                ,907    7TH AVE       ,Hacienda Heights,91745
-13152984.0715915,4033217.26467051,3100,Public Eating,"Los Molcajetes, LLC",5116 E Beverly Boulevard,Los Angeles,90022
-13152984.0715915,4033217.26467051,3101,Public Eating,LOS MOLCAJETOS RESTAURANT     ,5116   E BEVERLY BLVD    ,Los Angeles,90022
-13151234.0550565,4031017.53312928,3102,Public Eating,Los Petates,6116 Whittier Boulevard,Los Angeles,90022
-13222357.2149683,4035936.72991337,3103,Public Eating,LOT 30 THREE,26860 Mellus Drive,Malibu,90265
-13168237.4901292,4019474.09735891,3104,Public Eating,Louisiana Fried Chicken & Fish,11415 S Vermont Avenue,Los Angeles,90044
-13170072.2923003,4020568.95270836,3105,Public Eating,louisiana fried chicken and chinese food,10714 S Western Avenue,Los Angeles,90047
-13164220.0305728,4026054.14829818,3106,Public Eating,LPRP Corp,6620 S Central Avenue,Los Angeles,90001
-13123583.8557288,4027761.7243073,3107,Public Eating,LUCKY BBQ INC,18888 Labin Court,Rowland Heights,91748
-13202918.7523902,4040735.00507246,3108,Public Eating,Lucky Magnificent Fortune 500 LLC,123 S Topanga Canyon Boulevard,Topanga,90290
-13131653.8600386,4030146.98151744,3109,Public Eating,Luis A. Segura,1133 S Hacienda Boulevard,Hacienda Heights,91745
-13152896.6276734,4033152.57680594,3110,Public Eating,LUIS ALBERTO NAVA ROSAS,5144 E Beverly Boulevard,Los Angeles,90022
-13151962.7822412,4030599.90450142,3111,Public Eating,Luisas Place,5816 E Hereford Drive,Los Angeles,90022
-13168402.2304179,4009787.51028701,3112,Public Eating,Lunico Taco LLC,980 W 190Th Street,Torrance,90502
-13196800.8300464,4079814.0366014,3113,Public Eating,"Lyons Ave DT, Inc.",23650 Lyons Avenue,Newhall,91321
-13172076.1108575,4014239.85045729,3114,Public Eating,M & J MEX INC.,15333 Crenshaw Boulevard,Gardena,90249
,,3115,Public Eating,"M&M Resources, Inc.",5035 A W Slauson Avenue,Los Angeles,90056
-13164091.4663317,4017549.31137027,3116,Public Eating,Magic Fingers Eat Em Up,1116 E El Segundo Boulevard,Los Angeles,90059
-13194671.3695262,4080106.38497871,3117,Public Eating,MAGINN'S IRISH PUB LLC,24480 Main Street,Newhall,91321
-13210633.5077047,4034058.44284436,3118,Public Eating,Malibu Creek Bistro Inc,22821 Pacific Coast Highway,Malibu,90265
-13212106.6595957,4033606.35360003,3119,Public Eating,Malibu Mutt,3835 Cross Creek Road,Malibu,90265
-13212949.3728102,4033399.31071827,3120,Public Eating,MALIBU YOGURT AND ICE CREAM INC,23841 Malibu Road,Malibu,90265
-13154647.8088919,4031883.22735309,3121,Public Eating,Malinalli Superfoods,4528 Whittier Boulevard,Los Angeles,90022
-13161061.2955565,4056554.04770492,3122,Public Eating,Mama's Legacy,3826 Ocean View Boulevard,Montrose,91020
-13152775.7564939,4033195.76559556,3123,Public Eating,Mancora Peruvian Fusian,283 S Atlantic ,Los Angeles,90022
-13190848.2782337,4089763.37115645,3124,Public Eating,Marci's Sports Bar & Grill,28200 Bouquet Canyon Road,Santa Clarita,91350
-13198026.647619,4084956.26342092,3125,Public Eating,"Margiotta, LLC",24250 Town Center Drive,Valencia,91355
-13184889.2429572,4026285.96706069,3126,Public Eating,Marina Del Rey Coffee Corporation,4625 Admiralty Way,Marina Del Rey,90292
-13184666.1282204,4026057.98571792,3127,Public Eating,Marina del Rey Froyo LLC,4708 1/2 Admiralty Way,Marina Del Rey,90292
