X,Y,OBJECTID,U_ID,Name,POI_type,open_,closed,Descrip,parking,restrooms,picnicking,information,wi_fi,litter_receptacle,pet_access,bench,overlook,agency,drinking_water,sup_dist,created_by,created_date,edited_by,edited_date,poi_phase,wheelchair_accessible,trail_name
6406956.06125601,1842645.66735828,5710,897,Will Rogers State Historic Park Trailhead at Will Rogers State Park Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Polo Field Road
6321112.97919803,1837406.46933269,5711,898,Ramirez Canyon Park Trailhead at Ramirez Canyon Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Ramirez Accessible Trail
6371466.63747627,1860908.49928912,5712,899,Red Rock Road Trailhead at Old Topanga Canyon Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Red Rock Road
6313804.00104858,1835766.9622348,5713,900,Santa Monica Mountains National Recreation Area Trailhead at Zuma Ridge Mtwy,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Ridge-Canyon Access Trail
6334674.01396822,1837514.7975064,5714,901,Solstice Canyon Trailhead,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Rising Sun Trail
6382716.95629991,1871224.24367381,5715,902,Summit Valley Edmund D. Edelman Park Trailhead at Viewridge Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Santa Maria Canyon Trail
6384019.99320133,1868213.08481852,5716,903,Summit Valley Edmund D. Edelman Park Trailhead at Santa Maria Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Santa Maria Canyon Trail
6389854.97605603,1851376.10955641,5717,904,Topanga State Park Trailhead at Vereda De La Montura,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Santa Ynez Canyon Trail
6348999.75370108,1884124.95734396,5718,905,Morrison Open Space SCE Road Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Cheeseboro Ridge Edison Road
6401450.50420548,1834521.50641565,5719,906,Will Rogers State Beach Trailhead at Pacific Coast Hwy,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,South Bay Bicycle Trail
6398316.87959696,1836280.00022769,5720,907,Will Rogers State Beach Trailhead at Pacific Coast Hwy,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,South Bay Bicycle Trail
6278617.64219044,1840337.38219552,5721,908,Leo Carrillo State Park Trailhead at Beach Access Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,South Beach Access Trail
6408774.59317687,1845834.04101502,5722,909,Topanga State Park Trailhead at Sullivan Fire Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Sullivan Ridge Fire Road
6405327.94925163,1852290.3509105,5723,910,Topanga State Park Trailhead at Sullivan Fire Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Sullivan Ridge Fire Road
6383842.76919135,1868040.56018392,5724,911,Summit Valley Edmund D. Edelman Park Trailhead at Summer Hill Ranch Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Summer Hill Ranch Road
6384710.83281607,1868307.56118624,5725,912,Summit Valley Edmund D. Edelman Park Trailhead at Summer Hill Ranch Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Summer Hill Ranch Road
6406882.50119485,1841428.36694956,5726,913,Sunset Trailhead at W Sunset Blvd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Sunset Trail
6383450.16981013,1863197.73607672,5727,914,Topanga State Park Trailhead at Rugged Trl,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Topanga Community House Trail
6385364.10018484,1837389.32501122,5728,915,Topanga Knoll Trailhead at Topanga Canyon Ln,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Topanga Knoll Trail
6304875.55572673,1853825.09853093,5729,916,Zuma/Trancas Canyons Trailhead at Trancas Canyon Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Trancas Edison Road
6380835.49312435,1856764.63244571,5730,917,Topanga State Park Trailhead at Entrada Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Upper Encina Trail
6362700.26787768,1856091.11295798,5731,918,Upper Stunt High Trailhead at Stunt Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Upper Stunt High Trail
6362164.71326034,1854384.55492491,5732,919,Upper Stunt High Trailhead at Stunt Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Upper Stunt High Trail
6383353.50485125,1856385.18406639,5733,920,Topanga State Park Trailhead at Waveview Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Trippet Lateral
6333066.69093102,1865273.8512423,5734,921,Paramount Ranch Trailhead,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Racetrack Road
6406492.3004102,1843372.82169897,5735,922,Will Rogers State Historic Park Trailhead at Road To Stables,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Bone Canyon Road
6406346.43623246,1843409.02442987,5736,923,Will Rogers State Historic Park Trailhead at Road To Stables,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Pasture Trail
6406171.24781325,1842654.59113022,5737,924,Will Rogers State Historic Park Trailhead at Will Rogers State Park Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Rivas Canyon Trail
6382568.83254629,1859282.20611147,5738,925,Winfield Trailhead at Winfield Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Winfield Trail
6334308.68286301,1864382.53797812,5739,926,Yearling Trailhead at Mulholland Hwy,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Yearling Trail
6278369.84990356,1840547.3252368,5740,927,Leo Carrillo State Park Trailhead at Yellow Hill Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Yellow Hill Fire Road
6318135.59098087,1845695.70454368,5741,928,Santa Monica Mountains National Recreation Area Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Zuma Edison Road
6307829.50307925,1856472.71498249,5742,929,Santa Monica Mountains National Recreation Area Trailhead at Encinal Canyon Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Zuma Ridge Motorway
6336095.57026742,1835925.59203647,5743,930,Solstice Canyon Trailhead at Corral Canyon Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Solstice Canyon Trail
6348532.57911957,1852220.79534756,5744,931,Malibu Creek State Park Trailhead at Highway N-1,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Piuma Connector Trail
6334600.53575114,1868184.00190265,5745,932,Paramount Ranch Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Jungle Trail
6406257.80691176,1869740.62262777,5746,933,Mulholland Drive Trailhead at W Mandeville Fire Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Mulholland Drive
6348345.0480795,1852569.31386529,5747,934,Backbone Trail - Bridge Bypass Equestrian Trailhead at Highway N-1,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Backbone Trail - Bridge Bypass Equestrian Trail
6345016.30464552,1858201.94693162,5748,935,Malibu Creek State Park Trailhead at Waycross Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Crags Road
6401379.6609802,1841424.28288166,5749,936,Temescal Gateway Park Trailhead at Temescal Canyon Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,MRCA/SMMC,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Temescal Canyon Trail
6385454.00216387,1836973.78510583,5750,937,California Coastal Trailhead at Topanga Beach Dr,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,California Coastal Trail
6406287.07730081,1843240.54074315,5751,938,Will Rogers State Historic Park Trailhead at Road To Stables,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Ranch House Trail - Upper
6319179.00423788,1835778.35951449,5752,939,Santa Monica Mountains National Recreation Area Trailhead at Route N-9,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Kanan Edison Road
6397708.25775925,1873996.48786632,5753,940,Mulholland Gateway Park Trailhead at Reseda Blvd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Caballero Canyon Trail
6315568.47468047,1834916.86110901,5754,941,Santa Monica Mountains National Recreation Area Trailhead at Bonsall Dr,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Zuma Canyon Trail
6404788.14987912,1852997.13942095,5755,942,Sullivan Fire Road Trailhead at Sullivan Fire Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Sullivan Fire Road
6300784.20214641,1854505.82746527,5756,943,Zuma/Trancas Canyons Trailhead at Encinal Canyon Rd,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Clarke Ranch Road Connector
6307558.95740355,1855044.4540864,5757,944,Zuma/Trancas Canyons Trailhead at Zuma Ridge Mtwy,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Zuma Ridge Motorway
6374925.37505109,1844676.15778025,5758,945,Tuna Canyon Main Entrance Trailhead at Tuna Canyon Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,NPS,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Tuna Canyon Main Entrance Trail
6404287.74457137,1851664.40488277,5759,946,Topanga State Park Trailhead at Rustic Canyon Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Rustic Canyon Trail
6361800.0389162,1854335.05197544,5760,947,Stunt Road - BBT Connector Trailhead at Stunt Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,CASP,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Stunt Road - BBT Connector
6562510.40588491,1824647.61362281,5761,948,Ahwingna Trailhead at Old Canyon Dr,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Ahwingna Trail
6536904.661782,1840571.90354264,5762,949,Rio Hondo River Trail - Walnut Grove Ave Connector Trailhead at Walnut Grove Ave,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Rio Hondo River Trail - Walnut Grove Connector
6527089.17537593,1893770.46615021,5763,950,Altadena Crest Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Altadena Crest Trail
6349898.43858954,1876707.75482462,5764,951,Don Wallace Trailhead,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Don Wallace Trail
6505521.08027475,1891782.44792657,5765,980,Flint Canyon Trailhead at Dover Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Flint Canyon Trail
6508052.06012826,1890129.29691177,5766,981,Flint Canyon Trailhead at Oak Grove Dr,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Flint Canyon Trail
6508142.84416479,1893292.14166926,5767,982,Gould Canyon Trailhead at Oak Grove Dr,Trailhead,yes,no,,yes,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Gould Canyon Trail
6507649.77045866,1896309.67927046,5768,984,Gould Canyon Trailhead at Viro Rd,Trailhead,yes,no,,no,no,no,no,,no,,no,no,LACODPR,no,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Gould Canyon Trail
6604251.8299951,1973066.62159061,5769,1379,Devil's Punchbowl Natural Area and Nature Center Parking,Parking,yes,no,,yes,yes,no,no,no,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Devil's Chair Trail
6608232.30700536,1968899.38267426,5770,1380,Devil's Chair,Overlook,yes,no,,no,no,no,no,no,no,,no,yes,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Devil's Chair Trail
6604356.21939876,1972994.98322033,5771,1381,Devil's Chair Trailhead,Trailhead,yes,no,,no,no,no,no,no,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Devil's Chair Trail
6604564.65097071,1973085.56981541,5772,1382,Loop Trailhead,Trailhead,yes,no,,no,no,no,no,no,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Pinon Pathway
6611367.67999121,1968065.52963964,5773,1383,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,South Fork Trail
6448576.37808556,1828481.29438866,5774,1384,Olympic Forest Overlook,Overlook,yes,no,,no,no,no,no,no,no,,no,yes,LACODPR,,District 2,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Park to Playa Trail
6521665.36915176,2018078.73835283,5775,1784,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Palmdale Hills Trail
6515623.60458544,2007669.03270212,5776,1785,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Vasquez Loop Trail
6420355.11747282,1958581.31316775,5777,1787,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Manzanita Mountain Trail
6429813.68930828,1966338.41392088,5778,1788,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Fair Oaks Trail
6396121.46258364,1992345.34401249,5779,1790,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,North Park Trail
6427797.05743293,1956909.16745074,5780,1791,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Waterfall Trail
6530176.6877471,1892724.23721578,5781,1792,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Eaton Canyon Trail
6520333.97896507,1897860.69367002,5782,1793,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Altadena Crest Trail
6576833.80429824,1882784.97907294,5783,1802,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Van Tassel Trail
6643747.59550638,1879437.60284491,5784,1804,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Miller Lateral Trail
6645059.23738231,1880056.93330693,5785,1805,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 5,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Cobal Canyon Trail
6526791.17448699,1728600.28922616,5786,1808,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,San Gabriel River Trail
6582573.75081377,1812262.96801387,5787,1810,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail - Extension Connector
6582799.02446687,1818433.10265826,5788,1811,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Schabarum-Skyline Trail - San Gabriel Valley Overlook
6595676.4164267,1808027.57581474,5789,1813,End of County Maintained Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 1,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Rowland Heights Loop Trail
6295841.63580715,1860358.63925412,5790,1819,End of Public Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Backbone Trail - Etz Meloy Motorway Overlook
6369428.70035642,1840378.53214693,5791,1822,End of Public Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Big Rock Lateral
6377293.05348218,1839763.68638312,5792,1823,End of Public Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Budwood Motorway
6353084.26992515,1855299.1841819,5793,1824,End of Public Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Calabasas - Cold Creek Trail
6364561.07396146,1864672.60022554,5794,1825,End of Public Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Calabasas Peak Motorway
6344325.44083825,1880755.05644264,5795,1826,End of Public Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Canyon View Trail (Cheeseboro)
6325543.01862834,1854644.37589174,5796,1827,End of Public Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Castro Peak Motorway
6328608.73710858,1866515.85673754,5797,1828,End of Public Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Coyote Canyon Trail
6322715.68995533,1843358.44980569,5798,1829,End of Public Trail,Trail Marker,yes,no,,no,no,no,no,,no,,no,no,LACODPR,,District 3,DPR_Admin,2022/01/11 17:59:27.987+00,DPR_Admin,2022/01/11 17:59:27.987+00,Existing,,Dume Canyon Motorway
